submitter,B cells naive,B cells memory,Plasma cells,T cells CD8,T cells CD4 naive,T cells CD4 memory resting,T cells CD4 memory activated,T cells follicular helper,T cells regulatory (Tregs),T cells gamma delta,NK cells resting,NK cells activated,Monocytes,Macrophages M0,Macrophages M1,Macrophages M2,Dendritic cells resting,Dendritic cells activated,Mast cells resting,Mast cells activated,Eosinophils,Neutrophils
MB-0608,0.0,0.032677865,0.080781715,0.097723642,0.091423396,0.0,0.0,0.072158264,0.071832333,0.15086877,0.0,0.066272234,0.097710174,0.049723532,0.055974278,0.0,0.096168221,0.0,0.036685577,0.0,0.0,0.0
MB-0609,0.0,0.0,0.0,0.170053988,0.0,0.037976655,0.090507557,0.0183641,0.0,0.0,0.0,0.180510579,0.03628316,0.013342583,0.036942548,0.0,0.143724773,0.0,0.186708014,0.0,0.0,0.085586045
MB-0610,0.053998315,0.0,0.134746052,0.163127195,0.053849441,0.0,0.0,0.027248157,0.104146135,0.0,0.078096078,0.057698896,0.080859935,0.0,0.045423744,0.004731007,0.011299908,0.069222272,0.076256177,0.0,0.0,0.039296686
MB-0611,0.048096998,0.0,0.0,0.0,0.0,0.27491672,0.122520806,0.080159568,0.014848186,0.0,0.04262905,0.0,0.017160434,0.0,0.063426649,0.030029865,0.176798286,0.0,0.064581917,0.0,0.056080397,0.008751124
MB-0613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054029675,0.110276985,0.0,0.0,0.0,0.0,0.333456956,0.0,0.0,0.0,0.0,0.0,0.28228445,0.0,0.219951935
MB-0614,0.038274616,0.0,0.013625655,0.177246577,0.0,0.0,0.0,0.236554887,0.0,0.0,0.0,0.018279303,0.048735547,0.112961398,0.072516346,0.003742703,0.0235921,0.044785914,0.161965314,0.0,0.04771964,0.0
MB-0615,0.0,0.060859338,0.008100583,0.048576739,0.0,0.307737752,0.028360029,0.0,0.019780747,0.0,0.161499663,0.0,0.063540725,0.011756744,0.041742868,0.0,0.034232635,0.006733173,0.0,0.133247727,0.012065815,0.061765462
MB-0616,0.13444842,0.030231549,0.0,0.0,0.0,0.022846613,0.018666535,0.051326909,0.0,0.0,0.0,0.201679553,0.034024209,0.05353208,0.032681328,0.0,0.125005108,0.0,0.295557695,0.0,0.0,0.0
MB-0617,0.082496873,0.0,0.11737921,0.043701948,0.1851706,0.0,0.058209748,0.033045516,0.078909959,0.054226228,0.012632801,0.0,0.0,0.004896766,0.027586004,0.056933228,0.079292936,0.0,0.0,0.070616817,0.062284006,0.032617361
MB-0618,0.021756626,0.0,0.167539494,0.169972738,0.162660533,0.0,0.113867697,0.0,0.041408339,0.0,0.070572016,0.0,0.028987001,0.0,0.022628646,0.08275129,0.022146255,0.0,0.049566252,0.004450914,0.041692199,0.0
MB-0619,0.0,0.030180353,0.118628618,0.0,0.0,0.130471424,0.0,0.112722796,0.0,0.018868375,0.0,0.125798977,0.054560269,0.079346004,0.0,0.0,0.073099131,0.04810451,0.17904419,0.0,0.029175354,0.0
MB-0620,0.0,0.102359491,0.076474129,0.0,0.0,0.079215442,0.122483121,0.044064798,0.0,0.0,0.0,0.046323229,0.088397746,0.178741497,0.056646143,0.0,0.072626601,0.00099494,0.131672863,0.0,0.0,0.0
MB-0621,0.053828924,0.0,0.086030064,0.056317379,0.0,0.08345112,0.003707609,0.092245729,0.003589826,0.0,0.0,0.128228375,0.076695359,0.142405211,0.032989093,0.0,0.017460036,0.0,0.168385511,0.0,0.054665763,0.0
MB-0623,0.101717397,0.0,0.0,0.15642479,0.0,0.00067513,0.0,0.189503761,0.0,0.0,0.0,0.06491165,0.0,0.046837337,0.0382967,0.0,0.126255107,0.047055637,0.146502986,0.0,0.081819506,0.0
MB-0624,0.007220608,0.060827881,0.122653734,0.0,0.0,0.205002654,0.029638524,0.097566472,0.0,0.058648681,0.0,0.069353064,0.037840119,0.06195942,0.010855164,0.0,0.0,0.070670139,0.088519568,0.0,0.0,0.079243972
MB-0626,0.057703686,0.007107148,0.020037107,0.068187472,0.0,0.269727118,0.0,0.053416916,0.0,0.0,0.0,0.14268696,0.0,0.044646557,0.057350031,0.009589933,0.0,0.0,0.181015714,0.0,0.02951154,0.059019815
MB-0627,0.0,0.098150419,0.149571402,0.154007527,0.0,0.014420127,0.090933062,0.0,0.029530274,0.0,0.121157499,0.0,0.035952646,0.033604683,0.0696984,0.052105394,0.0,0.026491257,0.0,0.071121396,0.036496486,0.016759428
MB-0628,0.02086848,0.090067027,0.017643064,0.061895368,0.0,0.098323566,0.077324453,0.0,0.0,0.0,0.190409082,0.0,0.090569564,0.0,0.0,0.050830525,0.037130313,0.0536431,0.058764029,0.053988561,0.0,0.098542866
MB-0630,0.045172299,0.0,0.114197982,0.131106638,0.0,0.0,0.018608107,0.0,0.046802542,0.095318367,0.0,0.049923022,0.059245592,0.015813465,0.024041353,0.168422366,0.0,0.06915185,0.011382454,0.0,0.150813964,0.0
MB-0631,0.0,0.053453797,0.096694885,0.03739693,0.211134877,0.0,0.048989424,0.037572834,0.001998718,0.007614182,0.039510128,0.0,0.023975916,0.066497588,0.0,0.0,0.139396599,0.05600041,0.097399863,0.0,0.056594485,0.025769365
MB-0632,0.0,0.175071967,0.021394852,0.020646733,0.0,0.107150621,0.072508961,0.066948446,0.0,0.0,0.185060448,0.0,0.043152577,0.0,0.058973362,0.04026719,0.111766203,0.0,0.008767076,0.066845536,0.0,0.021446028
MB-0634,0.041686945,0.015218705,0.0,0.175154824,0.100491339,0.0,0.100009279,0.207111965,0.0,0.0,0.047082674,0.002710414,0.0,0.0,0.0,0.0,0.0,0.053766851,0.101005784,0.024222076,0.131539143,0.0
MB-0635,0.0,0.113183473,0.005478466,0.0,0.150800154,0.0,0.0,0.086342658,0.019449444,0.129776771,0.07054598,0.0,0.0,0.0,0.0,0.131112834,0.105865803,0.00487933,0.0,0.104904386,0.047645729,0.030014972
MB-0636,0.083120699,0.0,0.079055551,0.095485297,0.0,0.0,0.022575499,0.18507269,0.0,0.0,0.0,0.100806705,0.0,0.068834165,0.034758933,0.0,0.026367697,0.092683921,0.094811231,0.0,0.0,0.116427613
MB-0637,0.001494863,0.0,0.223854508,0.067741724,0.106651222,0.0,0.067349296,0.015013672,0.06470586,0.0,0.076051429,0.0,0.0,0.004125897,0.125602083,0.0,0.110233493,0.0,0.0,0.093720594,0.043455359,0.0
MB-0638,0.006518408,0.01996873,0.091610398,0.173322051,0.090449887,0.0,0.0928888,0.008726997,0.0,0.0,0.086295975,0.0,0.0,0.0,0.051565477,0.101829295,0.121012157,0.0,0.073499266,0.039827778,0.032529256,0.009955525
MB-0639,0.0,0.030179755,0.105688513,0.085375206,0.219068253,0.0,0.061593459,0.044459217,0.038261695,0.081763783,0.035258752,0.0,0.015341585,0.048436703,0.0,0.0,0.08057206,0.0,0.0,0.085845728,0.06815529,0.0
MB-0640,0.0,0.0,0.088219065,0.053943182,0.094269685,0.0,0.097769233,0.015420506,0.042307711,0.043839969,0.0,0.0,0.0,0.0,0.024352838,0.173998617,0.14778266,0.016467926,0.173978514,0.0,0.027650093,0.0
MB-0641,0.111313577,0.0,0.083390751,0.027394121,0.0,0.102780859,0.010370141,0.034145542,0.0,0.0,0.0,0.16335278,0.014157585,0.154456988,0.047417691,0.0,0.037946106,0.032890717,0.180383142,0.0,0.0,0.0
MB-0642,0.030920685,0.030674688,0.092112961,0.008202372,0.145405235,0.0,0.097626557,0.0,0.074486823,0.0,0.124096953,0.0,0.069582102,0.016826504,0.0,0.0,0.022022137,0.078976919,0.163338965,0.0,0.042436493,0.003290606
MB-0643,0.019114396,0.020951978,0.062302174,0.016409425,0.079910873,0.0,0.076820051,0.086261682,0.065692649,0.0,0.0,0.084104856,0.077888367,0.058527137,0.020816937,0.009443474,0.0,0.089115939,0.164119967,0.0,0.068520095,0.0
MB-0644,0.032113179,0.028511153,0.0,0.093648983,0.089812838,0.0,0.204622329,0.0,0.0,0.036713764,0.0,0.0,0.0,0.094995328,0.042419315,0.094538641,0.0,0.044224113,0.238400357,0.0,0.0,0.0
MB-0646,0.0,0.044285063,0.168801267,0.109011691,0.134283589,0.0,0.140551897,0.0,0.0,0.062913979,0.051943131,0.0,0.004489784,0.0,0.003425957,0.029798113,0.107266045,0.0,0.0,0.086239473,0.056990013,0.0
MB-0649,0.181886994,0.0,0.0,0.0,0.0,0.054674014,0.0,0.080030244,0.0,0.0,0.0,0.168099509,0.0,0.186917086,0.042498706,0.0,0.069455889,0.036319996,0.180117563,0.0,0.0,0.0
MB-0650,0.0,0.090607667,0.082142116,0.133891474,0.0,0.0,0.0,0.0,0.082967223,0.0,0.1214711,0.0,0.036588018,0.0,0.044773986,0.108847979,0.110435444,0.046820511,0.0,0.080531687,0.060922797,0.0
MB-0652,0.132685333,0.0,0.137583262,0.014102992,0.0,0.0,0.055580141,0.04847472,0.10869175,0.025599463,0.0,0.086436034,0.020818392,0.125611352,0.030501302,0.0,0.08787654,0.022870931,0.103167788,0.0,0.0,0.0
MB-0653,0.07137012,0.0,0.017204707,0.208739294,0.0,0.0,0.0,0.0,0.031823333,0.0,0.02907883,0.070771051,0.119537979,0.156165464,0.096755943,0.0,0.076814392,0.055162512,0.027296882,0.021661727,0.006677208,0.010940559
MB-0654,0.06709142,0.0,0.175497481,0.142014328,0.243744361,0.0,0.004330225,0.0,0.003346427,0.018148447,0.047254769,0.0,0.0,0.0,0.03575697,0.053498887,0.089938743,0.0,0.05083338,0.028430751,0.027200559,0.012913252
MB-0655,0.0,0.03101866,0.095405391,0.166541985,0.0,0.041106898,0.139383521,0.086862905,0.0,0.0,0.074936109,0.0,0.018260644,0.073733138,0.04328822,0.0,0.05810736,0.06303439,0.061402188,0.0,0.024444871,0.022473721
MB-0656,0.142278609,0.0,0.099921457,0.131827306,0.0,0.0,0.144535746,0.0,0.0,0.0,0.0,0.110158495,0.0,0.002836721,0.006530143,0.060358998,0.111107223,0.05323137,0.050998851,0.0,0.000452343,0.085762738
MB-0657,0.081121994,0.0,0.118080068,0.044316093,0.188383943,0.0,0.063993457,0.032448274,0.079436175,0.049917281,0.015784226,0.0,0.0,0.00851269,0.028672198,0.04801807,0.076630904,0.0,0.0,0.070058366,0.063806563,0.030819696
MB-0658,0.103724032,0.0,0.0,0.004781547,0.0,0.114497734,0.0,0.0,0.0,0.064673839,0.0,0.064596631,0.0,0.177739058,0.210223496,0.0,0.0,0.0,0.055636924,0.0,0.0,0.204126739
MB-0659,0.0,0.156751702,0.115816185,0.019184807,0.021468762,0.0,0.096424159,0.107943151,0.0,0.059737421,0.052989905,0.0,0.0,0.0,0.007075226,0.195125417,0.037615997,0.004464821,0.009374362,0.026116055,0.043986599,0.04592543
MB-0660,0.0,0.064733699,0.0,0.293988043,0.018535806,0.0,0.111876068,0.0,0.013591132,0.0,0.035227959,0.0,0.114711909,0.0,0.000984434,0.097316087,0.0,0.079197739,0.091639029,0.0,0.021819794,0.0563783
MB-0661,0.008757883,0.095300314,0.041971321,0.010490265,0.0,0.0,0.003770961,0.067986829,0.0,0.011268716,0.0,0.224789335,0.082940702,0.0,0.080850671,0.0,0.066392015,0.044976826,0.0,0.222673436,0.0,0.037830729
MB-0662,0.048945116,0.0,0.168459942,0.087122843,0.140058083,0.0,0.141236874,0.0,0.002200767,0.045538101,0.025309615,0.0,0.0,0.0,0.065259634,0.081161616,0.106345389,0.0,0.071826382,0.0,0.0,0.016535638
MB-0663,0.005697773,0.055737874,0.089726807,0.017433039,0.0,0.159306793,0.200041744,0.067840532,0.0,0.0,0.115049259,0.0,0.064508398,0.0,0.025442265,0.013351233,0.047135545,0.0,0.0,0.10290629,0.0,0.035822447
MB-0664,0.0,0.027874215,0.120810633,0.176440863,0.031445782,0.0,0.064655192,0.090413178,0.0,0.0,0.042269357,0.061995833,0.110945561,0.064081985,0.062449585,0.0,0.029780519,0.020074214,0.083604701,0.0,0.013158382,0.0
MB-0666,0.0,0.109814644,0.111228634,0.085718655,0.207342308,0.0,0.0,0.04115862,0.020273668,0.0,0.157100145,0.0,0.002993623,0.0,0.026763669,0.058823104,0.036305018,0.012303234,0.0,0.083144332,0.017364498,0.029665847
MB-0667,0.061735595,0.0,0.064915746,0.218029978,0.0,0.0,0.031276601,0.029116777,0.05116139,0.0,0.0,0.0638458,0.10815057,0.036104193,0.041305479,0.093645319,0.0,0.066644002,0.129539769,0.0,0.004528781,0.0
MB-0669,0.059552039,0.0,0.15846056,0.069089517,0.269238752,0.0,0.049571531,0.038264338,0.019393573,0.010422343,0.0,0.0,0.0,0.0,0.0,0.027127913,0.038065984,0.03010148,0.0,0.095950603,0.08481777,0.049943596
MB-0675,0.049736097,0.04873443,0.031369543,0.076138311,0.21334934,0.0,0.086370323,0.065667981,0.0,0.007094425,0.072653146,0.0,0.005714168,0.0,0.0,0.041773426,0.084145221,0.034858711,0.0,0.083959664,0.098435215,0.0
MB-0682,0.040842171,0.0,0.138389129,0.237879494,0.161617481,0.0,0.084959533,0.032435574,0.0,0.0,0.029358109,0.0,0.014442504,0.016040726,0.027905673,0.065292556,0.090004983,0.0,0.0,0.060832069,0.0,0.0
MB-0683,0.06454898,0.0,0.041986492,0.0,0.224184338,0.0,0.0,0.071092958,0.052730613,0.011546475,0.158234979,0.0,0.101324705,0.0,0.004022562,0.010581445,0.107460355,0.0,0.0,0.065923545,0.086362553,0.0
MB-0689,0.094237936,0.0,0.134104053,0.026718537,0.28184814,0.0,0.0,0.022846295,0.015311713,0.0,0.155774463,0.0,0.071929957,0.010940085,0.038373052,0.009562612,0.09705223,0.032099135,0.0,0.0,0.009201791,0.0
MB-0691,0.074136451,0.067109928,0.031117557,0.131771428,0.067805054,0.0,0.011758221,0.100735459,0.040082142,0.0,0.050514101,0.0,0.009134784,0.0,0.036714312,0.078073636,0.109942312,0.026164864,0.0,0.076242632,0.069990972,0.018706148
MB-0704,0.0,0.084769804,0.043264074,0.0,0.0,0.164145886,0.010431714,0.062529929,0.015025213,0.0,0.0,0.08196202,0.11748233,0.068470029,0.0,0.0,0.036913916,0.089302709,0.173604413,0.0,0.0,0.052097962
MB-0706,0.070269696,0.0,0.11764359,0.064223915,0.148881246,0.0,0.045421599,0.030879846,0.050021217,0.080650487,0.021686539,0.0,0.0,0.001491852,0.081720078,0.053503591,0.069855231,0.0,0.0,0.067714409,0.062544729,0.033491975
MB-0707,0.05224024,0.0,0.148880045,0.178809481,0.148215066,0.0,0.00925247,0.0,0.088702474,0.0,0.092099774,0.0,0.0,0.0,0.040206399,0.026343892,0.012635414,0.0,0.0,0.07268271,0.11774941,0.012182626
MB-0710,0.079293041,0.0,0.124446672,0.043640233,0.183297423,0.0,0.055362242,0.033879256,0.076536897,0.049037343,0.01802926,0.0,0.0,0.004385635,0.028542008,0.056495102,0.077675305,0.0,0.0,0.07028357,0.065236619,0.033859395
MB-0712,0.019231652,0.0,0.221799691,0.001893179,0.047162419,0.011293604,0.190996214,0.0,0.125757629,0.0,0.0,0.083986049,0.0,0.126273495,0.0,0.064306687,0.003043944,0.0,0.079979168,0.0,0.0,0.024276269
MB-0717,0.074513227,0.067026493,0.031310996,0.130260349,0.068039335,0.0,0.009263762,0.100268755,0.041605696,0.0,0.053853259,0.0,0.008159098,0.0,0.037538156,0.076174065,0.110399837,0.026403463,0.0,0.077548502,0.070526263,0.017108743
MB-0718,0.0,0.069901668,0.170224781,0.151639745,0.110549485,0.0,0.06444942,0.0,0.0,0.0,0.141981226,0.0,0.037441477,0.0,0.036670428,0.02167544,0.077223692,0.012455004,0.0,0.050681836,0.0,0.055105797
MB-0719,0.035727551,0.0,0.058481081,0.19325553,0.096599809,0.0,0.005382774,0.053812127,0.071498076,0.023205324,0.025098837,0.0,0.116528813,0.0,0.0,0.057738391,0.148717264,0.032201575,0.0,0.020104828,0.061648018,0.0
MB-0720,0.068776107,0.0,0.113776975,0.068382165,0.146548405,0.0,0.045333918,0.030599001,0.053896533,0.076806606,0.025897559,0.0,0.0,0.001142989,0.081536743,0.054720562,0.069319613,0.0,0.0,0.066329209,0.062666974,0.034266642
MB-0721,0.077583407,0.0,0.118174609,0.048829581,0.182490023,0.0,0.055592066,0.033294186,0.082786824,0.045423396,0.018856532,0.0,0.0,0.002419787,0.028526073,0.057851705,0.076313344,0.0,0.0,0.071199002,0.06554227,0.035117197
MB-0722,0.0,0.020987844,0.199693611,0.047061756,0.142098129,0.0,0.0,0.0,0.153717375,0.0,0.077375393,0.0,0.04816268,0.044802476,0.0,0.0,0.130781735,0.019628976,0.0,0.103013839,0.0,0.012676186
MB-0724,0.0,0.0,0.178806525,0.008335634,0.221295287,0.0,0.08037053,0.020854999,0.009079251,0.044500199,0.052997425,0.0,0.0,0.004274882,0.070836716,0.077181893,0.108766219,0.0,0.0,0.026335582,0.080322711,0.016042148
MB-0726,0.059315453,0.036250191,0.179947245,0.168375684,0.129177565,0.0,0.056138441,0.004709136,0.0,0.040855566,0.0,0.115827643,0.0,0.043409214,0.0,0.072844466,0.05859951,0.0,0.034549886,0.0,0.0,0.0
MB-0727,0.076889886,0.0,0.117937147,0.048467545,0.18556487,0.0,0.053171658,0.033076274,0.082461927,0.047190243,0.015446382,0.0,0.0,0.003629228,0.028838433,0.056944183,0.07820849,0.0,0.0,0.071937209,0.066671082,0.033565443
MB-0728,0.039166127,0.040449824,0.043110829,0.130353024,0.079641869,0.0,0.006712887,0.123161677,0.052716237,0.0,0.035405199,0.0,0.0,0.0,0.046186101,0.077129047,0.128852625,0.0,0.0,0.086490589,0.08735013,0.023273836
MB-0735,0.0,0.0,0.14181598,0.153434582,0.063519118,0.0,0.053650727,0.0,0.0,0.03447616,0.0,0.164995915,0.090778116,0.065072701,0.009545142,0.016953737,0.0,0.054958245,0.108165847,0.0,0.03031168,0.01232205
MB-0741,0.101968727,0.0,0.056595175,0.0,0.16020865,0.0,0.003920554,0.19884743,0.034123719,0.0,0.071522643,0.0,0.088102532,0.0,0.0,0.006169263,0.07538317,0.058046827,0.0,0.096991268,0.048120042,0.0
MB-0745,0.046697142,0.0,0.143388029,0.161274774,0.156811106,0.0,0.066285462,0.066804333,0.0,0.0,0.039172942,0.0,0.019748288,0.013292591,0.024836474,0.064138327,0.091929568,0.048813533,0.0,0.056807432,0.0,0.0
MB-0746,0.07859722,0.0,0.128025956,0.044366352,0.183994058,0.0,0.054899073,0.034049593,0.078443449,0.047915468,0.01569411,0.0,0.0,0.002317727,0.028244842,0.057014355,0.074936186,0.0,0.0,0.072368026,0.064185637,0.034947947
MB-0747,0.058929677,0.0,0.156151979,0.068512125,0.275356608,0.0,0.047123184,0.0358118,0.018044289,0.011359489,0.0,0.0,0.0,0.0,0.0,0.02749128,0.03773181,0.029019995,0.0,0.09920957,0.085595281,0.049662912
MB-0748,0.0,0.026491496,0.166753242,0.15037871,0.02822116,0.0,0.0,0.069071905,0.040539033,0.0,0.0142192,0.064629978,0.035273385,0.0,0.037793409,0.17755884,0.0,0.051303353,0.074150446,0.03690977,0.0,0.026706071
MB-0749,0.069425583,0.0,0.11410239,0.00529431,0.186865489,0.0,0.0,0.162490833,0.0,0.024067847,0.090085239,0.0,0.090462017,0.018156247,0.0,0.0,0.031096096,0.002827537,0.0,0.160877707,0.044248703,0.0
MB-0752,0.079736305,0.0,0.123764939,0.04452756,0.183587452,0.0,0.054913456,0.033592674,0.079153512,0.04771046,0.017763691,0.0,0.0,0.003087181,0.027204539,0.057055912,0.076781107,0.0,0.0,0.071019423,0.065165919,0.034935869
MB-0754,0.042404651,0.0,0.137029409,0.240971123,0.159986327,0.0,0.085085638,0.033725626,0.0,0.0,0.029056281,0.0,0.015108808,0.014886921,0.026297873,0.065822112,0.089004456,0.0,0.0,0.060620776,0.0,0.0
MB-0758,0.104472024,0.0,0.091763376,0.122438391,0.135715707,0.0,0.053054889,0.021771548,0.025681458,0.103218628,0.0,0.0,0.0,0.001442284,0.040329047,0.051174655,0.068622221,0.0,0.0,0.062260777,0.065356952,0.052698044
MB-0762,0.040057973,0.039839459,0.041658171,0.130941365,0.08282154,0.0,0.010004851,0.12236808,0.051149477,0.0,0.030348622,0.0,0.0,0.0,0.046594258,0.077475622,0.129799625,0.0,0.0,0.089342917,0.083823325,0.023774717
MB-0766,0.079039114,0.0,0.125267894,0.041918855,0.184565184,0.0,0.055477358,0.034161918,0.075826577,0.049499217,0.019491112,0.0,0.0,0.003433834,0.028385833,0.056370353,0.076496278,0.0,0.0,0.071669021,0.064528854,0.033868599
MB-0772,0.021318769,0.043837003,0.145125732,0.159873697,0.201329747,0.0,0.043850476,0.025096102,0.021767078,0.037081538,0.011379956,0.0,0.0,0.0,0.015782245,0.00688637,0.121074453,0.0,0.0,0.09464121,0.013676674,0.037278948
MB-0775,0.051102205,0.0,0.062329011,0.152888762,0.116262702,0.0,0.005069151,0.083466845,0.013789149,0.0,0.046249938,0.0,0.120200616,0.0,0.072360977,0.057053756,0.130529725,0.025137743,0.0,0.02706935,0.036490069,0.0
MB-0776,0.08041991,0.0,0.120670524,0.044573913,0.18405596,0.0,0.055884904,0.033663715,0.079255218,0.048442226,0.016461161,0.0,0.0,0.003125606,0.027657649,0.056993119,0.077052621,0.0,0.0,0.07248564,0.064600755,0.034657079
MB-0777,0.004716242,0.059184443,0.0,0.23438288,0.0,0.0,0.0,0.240513635,0.0,0.0,0.016735419,0.025724308,0.059268119,0.076160483,0.050550354,0.0,0.102517583,0.021816601,0.0,0.025612266,0.077221808,0.005595858
MB-0778,0.011375184,0.016966332,0.096737154,0.08312332,0.234953568,0.0,0.0,0.115600078,0.014642178,0.08752244,0.022243532,0.0,0.085603267,0.013331042,0.0,0.021985855,0.0,0.046521641,0.0,0.070974534,0.078419874,0.0
MB-0779,0.071107388,0.0,0.113014765,0.067432851,0.147782115,0.0,0.045312392,0.030984232,0.0529072,0.079978508,0.018981686,0.0,0.0,0.002525564,0.082332731,0.053098651,0.072200957,0.0,0.0,0.06676334,0.063214873,0.032362748
MB-0782,0.057129836,0.0,0.157139122,0.069581992,0.270661033,0.0,0.048983196,0.03938951,0.019171552,0.011521647,0.0,0.0,0.0,0.0,0.0,0.026706828,0.039161415,0.029276793,0.0,0.097522097,0.084248123,0.049506856
MB-0784,0.075839569,0.029146387,0.122790575,0.039755051,0.117867561,0.0,0.078435687,0.024431841,0.014438581,0.060828352,0.096038873,0.0,0.0,0.010225627,0.0,0.070093478,0.064488899,0.0,0.0,0.080023439,0.115596079,0.0
MB-0803,0.042134173,0.0,0.139222,0.237718586,0.160304921,0.0,0.083839143,0.035226577,0.0,0.0,0.032230837,0.0,0.013081127,0.014453322,0.025966337,0.065821519,0.088572759,0.0,0.0,0.061428699,0.0,0.0
MB-0808,0.102418807,0.0,0.089584092,0.12312803,0.136018395,0.0,0.053637958,0.021465985,0.024763936,0.103615279,0.0,0.0,0.0,0.003266094,0.040777326,0.050493807,0.071853102,0.0,0.0,0.061296668,0.066678873,0.051001648
MB-0811,0.081146235,0.017900254,0.104739576,0.198319537,0.022490075,0.0,0.016684973,0.134515131,0.092145482,0.0,0.012993707,0.0,0.033614179,0.110168634,0.0,0.0,0.0,0.0,0.125521759,0.013330317,0.036430141,0.0
MB-0812,0.0,0.154603068,0.122823935,0.070750163,0.202382053,0.0,0.0,0.0,0.079232348,0.0,0.087751203,0.0,0.0,0.0,0.0,0.075340757,0.046197457,0.011789121,0.0,0.104027428,0.045102466,0.0
MB-0814,0.039929133,0.040156243,0.044174243,0.128735296,0.085671,0.0,0.007177615,0.122499554,0.052046011,0.0,0.02958889,0.0,0.0,0.0,0.046062169,0.075912063,0.12815195,0.0,0.0,0.088380067,0.084886161,0.026629605
MB-0817,0.0,0.1816096,0.0,0.0,0.039775455,0.175162575,0.01718339,0.130653272,0.0,0.0,0.00741841,0.120530351,0.0,0.0,0.066651966,0.044663849,0.0,0.057461456,0.111990062,0.0,0.0,0.046899615
MB-0818,0.0,0.06766918,0.0,0.061845919,0.0,0.076305738,0.11661588,0.188037678,0.0,0.0,0.0,0.126243646,0.093051911,0.043398008,0.01340413,0.0,0.018106238,0.029219254,0.124994709,0.0,0.034083894,0.007023813
MB-0821,0.050627864,0.04914858,0.02921715,0.075741305,0.211770484,0.0,0.087210351,0.065811771,0.0,0.007912168,0.071980235,0.0,0.006152771,0.0,0.0,0.042298082,0.085178819,0.035589797,0.0,0.083994754,0.097365868,0.0
MB-0822,0.008923338,0.036031305,0.134702608,0.040594951,0.179757145,0.0,0.0,0.093465577,0.061023761,0.0,0.070249897,0.0,0.0,0.0,0.000362795,0.043677559,0.147339773,0.040176039,0.0,0.107138938,0.036556315,0.0
MB-0825,0.099038177,0.0,0.134626519,0.075938901,0.129271305,0.0,0.020378841,0.043124393,0.023787457,0.0,0.074045849,0.0,0.014049569,0.07355843,0.054538771,0.020787518,0.098756068,0.0,0.0,0.059045451,0.079052749,0.0
MB-0830,0.124648106,0.0,0.121710119,0.123828579,0.200126055,0.0,0.033489713,0.0,0.0,0.061275851,0.03057445,0.0,0.0,0.0,0.0,0.037006937,0.047812554,0.0,0.0,0.081123875,0.07375425,0.064649511
MB-0832,0.0,0.0,0.143674456,0.118983418,0.123091802,0.0,0.0,0.102165943,0.04042603,0.0,0.141430705,0.0,0.0,0.0,0.0,0.034706219,0.165971388,0.0,0.0,0.087372208,0.0,0.042177831
MB-0833,0.103873997,0.0,0.090759311,0.122433789,0.138676703,0.0,0.051409362,0.021553686,0.02366537,0.103924752,0.0,0.0,0.0,0.000336883,0.038482694,0.050203378,0.069954027,0.0,0.0,0.064909727,0.06863436,0.05118196
MB-0847,0.0398159,0.0,0.09911781,0.112934992,0.221818236,0.0,0.0,0.039333157,0.0,0.059077683,0.086916393,0.0,0.032783399,0.0,0.0,0.0,0.073457182,0.038836355,0.0,0.098989505,0.096919388,0.0
MB-0848,0.071059805,0.0,0.106055012,0.060564724,0.151849386,0.0,0.047468918,0.028545494,0.047964232,0.084667599,0.024879001,0.0,0.0,0.002945964,0.082321279,0.053287675,0.072275833,0.0,0.0,0.06985987,0.063030267,0.033224943
MB-0857,0.104989488,0.0,0.09216942,0.124021139,0.133497856,0.0,0.049759707,0.022737995,0.023286986,0.102785888,0.0,0.0,0.0,0.001773287,0.037964074,0.051887304,0.071231436,0.0,0.0,0.0618925,0.069537058,0.052465864
